Name,Population,Median_Age,Household_Income,Per_Capita_Income,Poverty_Count,Poverty_Rate,Unemployment_Rate,County,State
"Forrest County, Mississippi",75224.0,32.5,39840.0,22534.0,18604.0,24.731468680208444,3.805966181006062,Forrest, Mississippi
"Lafayette County, Mississippi",53590.0,30.5,50272.0,27765.0,10788.0,20.130621384586675,2.8326180257510734,Lafayette, Mississippi
"Lowndes County, Mississippi",59150.0,37.1,50441.0,26438.0,11722.0,19.81741335587489,3.6213017751479284,Lowndes, Mississippi
"Wilkinson County, Mississippi",8875.0,37.8,27313.0,15475.0,2673.0,30.11830985915493,3.2,Wilkinson, Mississippi
"Jefferson Davis County, Mississippi",11339.0,44.0,32116.0,20638.0,2781.0,24.525972307963663,3.730487697327807,Jefferson, Mississippi
"Scott County, Mississippi",28332.0,36.4,34943.0,22203.0,7141.0,25.204715516024283,2.943667937314697,Scott, Mississippi
"Yazoo County, Mississippi",28565.0,36.1,33279.0,19972.0,7503.0,26.266409942237004,5.39121302293016,Yazoo, Mississippi
"Bolivar County, Mississippi",31848.0,35.6,29854.0,18843.0,10593.0,33.261115297663906,3.0268776689274053,Bolivar, Mississippi
"Pike County, Mississippi",39532.0,37.2,31784.0,17621.0,12637.0,31.96650814530001,1.8314277041384197,Pike, Mississippi
"Stone County, Mississippi",18276.0,38.7,45483.0,23820.0,3466.0,18.964762530094113,1.5539505362223682,Stone, Mississippi
"Kemper County, Mississippi",9943.0,41.4,31103.0,16995.0,2579.0,25.937845720607466,3.902242783868048,Kemper, Mississippi
"Sunflower County, Mississippi",26168.0,35.6,30838.0,15646.0,6937.0,26.50947722409049,4.98700703148884,Sunflower, Mississippi
"Adams County, Mississippi",31266.0,41.4,29936.0,18386.0,9052.0,28.951576792682147,3.748480777841745,Adams, Mississippi
"DeSoto County, Mississippi",178975.0,36.8,67038.0,30195.0,16261.0,9.08562648414583,2.7858639474786986,DeSoto, Mississippi
"Delaware County, Pennsylvania",564554.0,39.0,74477.0,40026.0,54356.0,9.628131232796154,2.9368315519861694,Delaware, Pennsylvania
"Somerset County, Pennsylvania",74361.0,46.1,49089.0,25781.0,8559.0,11.510065760277564,2.3318675111953846,Somerset, Pennsylvania
"Madison County, Missouri",12179.0,42.2,43636.0,24418.0,1692.0,13.892766236965267,1.855653173495361,Madison, Missouri
"Vernon County, Missouri",20595.0,40.8,43276.0,24312.0,2923.0,14.192765234280165,1.9179412478756983,Vernon, Missouri
"Nodaway County, Missouri",22359.0,29.7,44232.0,22915.0,4263.0,19.06614785992218,1.47591573862874,Nodaway, Missouri
"Chariton County, Missouri",7483.0,45.7,46738.0,23903.0,1013.0,13.53735132968061,1.4699986636375786,Chariton, Missouri
"Wayne County, Missouri",13195.0,47.5,34316.0,19457.0,3115.0,23.60742705570292,2.281167108753316,Wayne, Missouri
"Scott County, Missouri",38633.0,40.0,44139.0,24921.0,7512.0,19.44451634612896,1.9982916159759792,Scott, Missouri
"Barton County, Missouri",11797.0,41.3,44125.0,26509.0,2366.0,20.055946427057727,3.3059252352292954,Barton, Missouri
"Cedar County, Missouri",14043.0,44.7,39365.0,22623.0,2183.0,15.54511144342377,2.7629423912269457,Cedar, Missouri
"Gasconade County, Missouri",14711.0,46.2,54885.0,28617.0,1296.0,8.80973421249405,1.3391339813744816,Gasconade, Missouri
"Macon County, Missouri",15199.0,43.3,42746.0,22136.0,1908.0,12.553457464306865,2.315941838278834,Macon, Missouri
"Oregon County, Missouri",10647.0,46.4,33601.0,18398.0,2488.0,23.36808490654645,1.3524936601859678,Oregon, Missouri
"Ste. Genevieve County, Missouri",17848.0,43.3,60129.0,29742.0,2023.0,11.334603316898253,1.787315105333931,Ste., Missouri
"Douglas County, Missouri",13306.0,47.3,37425.0,21083.0,2674.0,20.09619720426875,2.3147452277168195,Douglas, Missouri
"Henry County, Missouri",21735.0,44.1,45795.0,26944.0,4509.0,20.745341614906827,2.6593052680009204,Henry, Missouri
"Lawrence County, Missouri",38204.0,39.4,44742.0,22957.0,6306.0,16.506125013087633,2.9159250340278504,Lawrence, Missouri
"Pulaski County, Missouri",52425.0,27.6,53492.0,23651.0,6497.0,12.392942298521698,2.1192179303767285,Pulaski, Missouri
"Texas County, Missouri",25604.0,43.2,35067.0,19973.0,6111.0,23.86736447430089,2.812060615528824,Texas, Missouri
"Callaway County, Missouri",44889.0,38.6,56938.0,25849.0,4335.0,9.657154313974472,1.539352625364789,Callaway, Missouri
"Cooper County, Missouri",17660.0,38.7,52735.0,23961.0,1936.0,10.962627406568515,1.9195922989807477,Cooper, Missouri
"Gentry County, Missouri",6616.0,40.4,47790.0,24269.0,958.0,14.480048367593712,1.8288996372430468,Gentry, Missouri
"Washington County, Virginia",54071.0,46.3,48495.0,27524.0,7598.0,14.05189473100183,2.4134933698285588,Washington, Virginia
"Page County, Virginia",23788.0,45.4,51792.0,25170.0,3553.0,14.936102236421727,3.173869177736674,Page, Virginia
"Arlington County, Virginia",233464.0,34.7,120071.0,71841.0,15625.0,6.69268067025323,1.7574444025631362,Arlington, Virginia
"Buchanan County, Virginia",21788.0,46.8,31956.0,19496.0,5905.0,27.10207453644208,2.285661832201212,Buchanan, Virginia
"Stafford County, Virginia",146773.0,35.5,111108.0,42126.0,6315.0,4.30256246039803,1.8961253091508656,Stafford, Virginia
"Essex County, Virginia",10998.0,46.3,51954.0,26847.0,1835.0,16.68485179123477,3.418803418803418,Essex, Virginia
"Tazewell County, Virginia",41603.0,45.2,42099.0,23738.0,7004.0,16.835324375645982,2.5238564526596643,Tazewell, Virginia
"Sussex County, Virginia",11377.0,41.0,49487.0,21652.0,1187.0,10.433330403445547,2.7687439571064427,Sussex, Virginia
"Charlotte County, Virginia",12040.0,46.2,40573.0,22018.0,2798.0,23.239202657807308,2.6661129568106308,Charlotte, Virginia
"Greensville County, Virginia",11525.0,40.7,50300.0,19550.0,1259.0,10.924078091106288,1.735357917570499,Greensville, Virginia
"Thurston County, Washington",279711.0,39.0,72003.0,35169.0,28660.0,10.246289920668119,3.139311646663878,Thurston, Washington
"Columbia County, Washington",3992.0,50.2,53423.0,36551.0,446.0,11.172344689378756,2.47995991983968,Columbia, Washington
"Mississippi County, Missouri",13574.0,41.4,35357.0,18549.0,2985.0,21.99057020775011,3.2635921614851924,Mississippi, Missouri
"Ozark County, Missouri",9207.0,51.6,31947.0,18739.0,2686.0,29.17345497990659,1.9984794178342569,Ozark, Missouri
"Bollinger County, Missouri",12225.0,44.0,44158.0,21340.0,1840.0,15.051124744376278,1.8077709611451944,Bollinger, Missouri
"Sumner County, Tennessee",183437.0,39.8,67204.0,33851.0,16277.0,8.873346162442694,1.5672955837699047,Sumner, Tennessee
"Trousdale County, Tennessee",10231.0,35.1,56321.0,24795.0,947.0,9.256182191379144,3.0202326263317367,Trousdale, Tennessee
"Clay County, Tennessee",7654.0,47.3,32167.0,18983.0,1969.0,25.725111053044163,1.528612490201202,Clay, Tennessee
"Moultrie County, Illinois",14641.0,40.7,61456.0,29538.0,1040.0,7.103339935796735,1.4753090635885526,Moultrie, Illinois
"Pike County, Illinois",15672.0,42.0,47492.0,26157.0,2100.0,13.399693721286368,2.7692700357325166,Pike, Illinois
"Pope County, Illinois",4203.0,52.5,38056.0,22065.0,620.0,14.751368070425887,5.04401617891982,Pope, Illinois
"St. Clair County, Illinois",262338.0,38.6,55179.0,30807.0,38099.0,14.522867445814178,3.3353917465254748,St., Illinois
"Shelby County, Illinois",21737.0,45.1,52953.0,27029.0,2327.0,10.705249114413213,2.2174173068960763,Shelby, Illinois
"Champaign County, Illinois",209922.0,30.1,52797.0,30578.0,38859.0,18.511161288478576,2.4728232391078597,Champaign, Illinois
"Calhoun County, Illinois",4830.0,46.8,63009.0,28822.0,548.0,11.34575569358178,1.3043478260869563,Calhoun, Illinois
"Ford County, Illinois",13270.0,43.4,52092.0,28957.0,1785.0,13.451394122079881,2.2456669178598343,Ford, Illinois
"Kane County, Illinois",531376.0,37.3,79394.0,36270.0,49371.0,9.291161061094217,2.5573228749510704,Kane, Illinois
"Kendall County, Illinois",126054.0,35.2,96563.0,36382.0,5647.0,4.479826106271915,2.415631396068352,Kendall, Illinois
"Brown County, Illinois",6628.0,38.9,61655.0,23070.0,549.0,8.283041641520821,1.4182257091128545,Brown, Illinois
"Marion County, Illinois",37743.0,42.2,47519.0,25563.0,6493.0,17.203189995495855,4.527991945526323,Marion, Illinois
"Mason County, Illinois",13621.0,45.2,48417.0,28534.0,1911.0,14.029806915791793,3.289038983921885,Mason, Illinois
"Iroquois County, Illinois",27812.0,44.4,52700.0,27574.0,3378.0,12.145836329641881,2.419818783259025,Iroquois, Illinois
"Clay County, Illinois",13287.0,42.6,48500.0,26815.0,2153.0,16.203808233611802,2.39331677579589,Clay, Illinois
"Gallatin County, Illinois",5064.0,45.6,44076.0,33377.0,1050.0,20.734597156398106,2.0734597156398102,Gallatin, Illinois
"Monroe County, Illinois",34168.0,42.0,85747.0,42152.0,1400.0,4.09740107703114,1.5628658393818775,Monroe, Illinois
"Union County, Illinois",16968.0,43.7,50625.0,25879.0,3005.0,17.709806694955212,2.8288543140028284,Union, Illinois
"Winnebago County, Illinois",284819.0,39.7,54489.0,29278.0,43574.0,15.298838911729904,4.133853429722034,Winnebago, Illinois
"Pulaski County, Illinois",5510.0,44.0,34640.0,21605.0,1116.0,20.254083484573506,3.321234119782214,Pulaski, Illinois
"Schuyler County, Illinois",6953.0,46.3,52357.0,24831.0,1291.0,18.567524809434772,3.3654537609664894,Schuyler, Illinois
"Edgar County, Illinois",17407.0,45.2,53647.0,27797.0,2054.0,11.799850634802091,2.5794220715803986,Edgar, Illinois
"Boone County, Illinois",53537.0,38.5,69272.0,31943.0,5341.0,9.976278088051254,3.1697704391355512,Boone, Illinois
"Bureau County, Illinois",33122.0,44.4,57436.0,30255.0,4040.0,12.197331079041119,2.5209830324255784,Bureau, Illinois
"Coles County, Illinois",51353.0,35.7,46202.0,28084.0,9932.0,19.340642221486565,2.9170642416217163,Coles, Illinois
"Crawford County, Illinois",18972.0,41.8,49779.0,26546.0,1934.0,10.193970061142737,2.266497997048281,Crawford, Illinois
"Putnam County, Illinois",5721.0,48.1,63638.0,34438.0,480.0,8.390141583639224,1.3459185457087919,Putnam, Illinois
"De Witt County, Illinois",15932.0,43.6,55587.0,30729.0,1768.0,11.097162942505651,2.498116997238262,De, Illinois
"Lee County, Illinois",34389.0,43.2,58194.0,29984.0,3874.0,11.265230160807235,1.6284276949024397,Lee, Illinois
"Macoupin County, Illinois",45463.0,43.7,55159.0,28809.0,6175.0,13.582473659899259,3.2004047247212015,Macoupin, Illinois
"Richland County, Illinois",15766.0,42.0,48894.0,26358.0,2278.0,14.448813903336296,2.6956742356970698,Richland, Illinois
"Washington County, Illinois",14058.0,43.9,61763.0,32838.0,980.0,6.9711196471759855,2.496798975672215,Washington, Illinois
"Washington County, Oregon",589481.0,36.7,82215.0,39679.0,52106.0,8.839301012246366,2.3929524446080537,Washington, Oregon
"Clatsop County, Oregon",39102.0,44.2,54886.0,29757.0,3864.0,9.881847475832439,2.5369546314766507,Clatsop, Oregon
"Cameron County, Pennsylvania",4611.0,52.0,41165.0,24528.0,698.0,15.137714161787029,2.147039687703318,Cameron, Pennsylvania
"Bucks County, Pennsylvania",626806.0,43.9,89139.0,45849.0,36275.0,5.787277084137676,2.2440755193792015,Bucks, Pennsylvania
"Lehigh County, Pennsylvania",365052.0,39.1,63897.0,33566.0,44387.0,12.159089663938285,3.001764132233216,Lehigh, Pennsylvania
"Clarion County, Pennsylvania",38715.0,41.5,46680.0,25157.0,6107.0,15.774247707606868,2.833527056696371,Clarion, Pennsylvania
"Greene County, Pennsylvania",36870.0,42.2,54776.0,27783.0,4482.0,12.156224572823431,1.969080553295362,Greene, Pennsylvania
"Luzerne County, Pennsylvania",317663.0,42.8,53473.0,28972.0,45053.0,14.182640093432347,2.9449447999924447,Luzerne, Pennsylvania
"Columbia County, Pennsylvania",65715.0,41.0,50550.0,26787.0,9150.0,13.923761698242409,2.2262801491288142,Columbia, Pennsylvania
"Jefferson County, Pennsylvania",43846.0,43.9,47603.0,25509.0,6511.0,14.84970122702185,1.9522875518861469,Jefferson, Pennsylvania
"Perry County, Pennsylvania",46053.0,43.3,63718.0,30785.0,4223.0,9.169869498186873,1.7458146049117322,Perry, Pennsylvania
"Sullivan County, Pennsylvania",6135.0,53.7,47407.0,30375.0,782.0,12.746536267318664,2.917685411572942,Sullivan, Pennsylvania
"Kent County, Rhode Island",163869.0,43.9,73521.0,39869.0,12331.0,7.5249131928552675,2.240814308990718,Kent, Rhode Island
"Washington County, Rhode Island",126060.0,44.6,85531.0,42869.0,10351.0,8.211169284467713,3.357131524670792,Washington, Rhode Island
"Newberry County, South Carolina",38194.0,42.0,44226.0,24959.0,6539.0,17.120490129339686,2.9716709430800647,Newberry, South Carolina
"Clarendon County, South Carolina",33957.0,45.1,40900.0,22824.0,7452.0,21.945401537238272,4.573431104043348,Clarendon, South Carolina
"Sumter County, South Carolina",106757.0,36.4,45661.0,23460.0,19491.0,18.25735080603614,4.175838586696891,Sumter, South Carolina
"Barnwell County, South Carolina",21346.0,41.3,35803.0,20297.0,5878.0,27.536775039820107,2.281457884381149,Barnwell, South Carolina
"Darlington County, South Carolina",67027.0,41.4,38448.0,23027.0,13123.0,19.578677249466637,3.9819774120876654,Darlington, South Carolina
"York County, South Carolina",265872.0,38.7,65361.0,34010.0,27365.0,10.292546789432508,2.6678251188541853,York, South Carolina
"Cherokee County, South Carolina",56895.0,39.3,36883.0,21152.0,10837.0,19.047367958520077,2.5924949468318834,Cherokee, South Carolina
"Jasper County, South Carolina",28657.0,40.3,45601.0,24566.0,4960.0,17.30816205464634,3.3534563980877268,Jasper, South Carolina
"Lee County, South Carolina",17365.0,41.8,32371.0,19300.0,3977.0,22.902389864670315,2.954218255110855,Lee, South Carolina
"Abbeville County, South Carolina",24627.0,44.3,38741.0,22646.0,4479.0,18.187355341698137,2.3795021724123933,Abbeville, South Carolina
"Lyman County, South Dakota",3848.0,35.5,53862.0,22850.0,778.0,20.218295218295214,3.3004158004158004,Lyman, South Dakota
"Deuel County, South Dakota",4318.0,42.8,65437.0,30601.0,371.0,8.59194071329319,0.44001852709587774,Deuel, South Dakota
"Glenn County, California",27976.0,36.4,49633.0,22668.0,4818.0,17.221904489562487,2.2698026880183013,Glenn, California
"Butte County, California",225817.0,37.1,52537.0,29506.0,41974.0,18.587617407015415,3.74728209125088,Butte, California
"Kings County, California",150691.0,31.8,57848.0,22373.0,24725.0,16.407748306136398,2.9835889336456725,Kings, California
"Plumas County, California",18660.0,52.3,55359.0,35198.0,2224.0,11.918542336548768,2.352625937834941,Plumas, California
"San Luis Obispo County, California",282165.0,39.2,73518.0,37233.0,33261.0,11.787783743554304,1.9598461892864103,San, California
"Fresno County, California",984521.0,32.2,53969.0,24422.0,218254.0,22.168546938054142,3.948722272049048,Fresno, California
"Kern County, California",887641.0,31.6,53350.0,23326.0,179980.0,20.276215271714577,4.2200619394552525,Kern, California
"Orange County, California",3168044.0,38.1,90234.0,41514.0,340048.0,10.733689304820262,2.43607727670449,Orange, California
"Ventura County, California",847263.0,38.1,88131.0,38595.0,74645.0,8.810133335221767,2.6367255503899028,Ventura, California
"Calaveras County, California",45514.0,52.0,63158.0,33456.0,5147.0,11.308608340290899,2.5794261106472733,Calaveras, California
"Sutter County, California",96109.0,35.7,59050.0,27371.0,14687.0,15.281607341664152,3.6739535319272902,Sutter, California
"San Mateo County, California",767423.0,39.7,122641.0,61545.0,51085.0,6.6566938963257565,2.0984515710370943,San, California
"Tuolumne County, California",54045.0,48.4,60108.0,34702.0,6443.0,11.9215468590989,2.1389582755111483,Tuolumne, California
"San Joaquin County, California",742603.0,34.3,64432.0,27521.0,105461.0,14.201531639382011,3.5461747393964203,San, California
"Amador County, California",38429.0,50.5,62772.0,31987.0,3451.0,8.980197246870851,2.628223477061594,Amador, California
"Phillips County, Colorado",4290.0,37.1,51155.0,26494.0,256.0,5.967365967365968,0.6526806526806527,Phillips, Colorado
"Archuleta County, Colorado",13253.0,50.9,52221.0,31629.0,1153.0,8.699916999924545,2.4824568022334565,Archuleta, Colorado
"Denver County, Colorado",705576.0,34.5,68592.0,43770.0,89203.0,12.642578545755525,2.2207388006394777,Denver, Colorado
"Kiowa County, Colorado",1489.0,42.5,41731.0,25937.0,177.0,11.887172599059772,1.3431833445265278,Kiowa, Colorado
"Huerfano County, Colorado",6679.0,55.0,38137.0,25140.0,1030.0,15.421470279982033,1.2277287019014822,Huerfano, Colorado
"Baca County, Colorado",3561.0,46.0,35878.0,24061.0,654.0,18.36562763268745,0.9547879809042404,Baca, Colorado
"Gilpin County, Colorado",6018.0,49.0,76429.0,49641.0,286.0,4.752409438351612,0.9970089730807578,Gilpin, Colorado
"Kit Carson County, Colorado",7447.0,38.3,49349.0,27797.0,421.0,5.65328320128911,1.7590976232039748,Kit, Colorado
"Gunnison County, Colorado",16802.0,34.5,56577.0,32191.0,2154.0,12.819902392572313,3.1305796928937037,Gunnison, Colorado
"Mineral County, Colorado",824.0,56.1,62188.0,33955.0,113.0,13.71359223300971,1.3349514563106797,Mineral, Colorado
"Ouray County, Colorado",4796.0,54.1,66417.0,41160.0,344.0,7.172643869891576,1.9182652210175144,Ouray, Colorado
"Sedgwick County, Colorado",2322.0,44.1,43150.0,27527.0,434.0,18.69078380706288,3.05770887166236,Sedgwick, Colorado
"Weld County, Colorado",305345.0,34.4,74150.0,31793.0,29866.0,9.781067317296827,2.11072721020485,Weld, Colorado
"Custer County, Colorado",4776.0,59.7,53119.0,29258.0,601.0,12.583752093802344,2.1775544388609718,Custer, Colorado
"Costilla County, Colorado",3745.0,51.9,30965.0,21732.0,1023.0,27.316421895861147,3.951935914552737,Costilla, Colorado
"Douglas County, Colorado",336041.0,38.7,119730.0,53313.0,10275.0,3.057662606646213,1.6146839224975524,Douglas, Colorado
"Lake County, Colorado",7751.0,36.7,50565.0,29122.0,1110.0,14.320732808669849,2.3480841181783,Lake, Colorado
"La Plata County, Colorado",55617.0,40.4,68685.0,39493.0,4919.0,8.844418073610589,2.2349281694445944,La, Colorado
"Pitkin County, Colorado",17926.0,41.8,78935.0,54875.0,1200.0,6.6941872141024215,2.0696195470266647,Pitkin, Colorado
"Rio Grande County, Colorado",11305.0,42.1,39123.0,24582.0,1894.0,16.753648827952233,3.8920831490490935,Rio, Colorado
"Bent County, Colorado",5787.0,40.2,30900.0,13930.0,1177.0,20.338690167617074,1.5379298427509935,Bent, Colorado
"Crowley County, Colorado",5754.0,35.4,42135.0,15517.0,1339.0,23.27076816127911,5.787278415015641,Crowley, Colorado
"San Juan County, Colorado",589.0,51.2,54625.0,34502.0,31.0,5.2631578947368425,1.1884550084889642,San, Colorado
"Larimer County, Colorado",344786.0,36.0,71881.0,37363.0,38822.0,11.25973792439368,2.58160134112174,Larimer, Colorado
"Logan County, Colorado",22380.0,38.2,53318.0,26727.0,2701.0,12.068811438784628,1.7068811438784632,Logan, Colorado
"San Miguel County, Colorado",8049.0,41.8,67038.0,47526.0,909.0,11.293328363771893,1.6399552739470742,San, Colorado
"Teller County, Colorado",24524.0,50.0,66592.0,35703.0,1984.0,8.090034252161148,2.9603653563855814,Teller, Colorado
"Elbert County, Colorado",25717.0,46.1,99199.0,44690.0,1230.0,4.782828479216083,1.1004393980635376,Elbert, Colorado
"Las Animas County, Colorado",14266.0,45.9,41817.0,25813.0,2474.0,17.341931865975045,3.5889527548016265,Las, Colorado
"Lincoln County, Colorado",5585.0,38.0,47258.0,16753.0,515.0,9.221128021486123,0.7341092211280215,Lincoln, Colorado
"Summit County, Colorado",30649.0,39.1,79277.0,41281.0,2437.0,7.951319782048353,2.1142614767202845,Summit, Colorado
"Alamosa County, Colorado",16107.0,31.8,37515.0,22131.0,3528.0,21.90352020860496,4.370770472465388,Alamosa, Colorado
"Delta County, Colorado",30565.0,47.3,45269.0,26499.0,5379.0,17.598560444953378,2.551938491738917,Delta, Colorado
"Fremont County, Colorado",47321.0,45.1,49409.0,22692.0,5226.0,11.043722660129752,1.7603178292935484,Fremont, Colorado
"Montrose County, Colorado",41686.0,45.2,50489.0,28078.0,6226.0,14.935469941946936,2.835484335268436,Montrose, Colorado
"Morgan County, Colorado",28517.0,36.2,53682.0,25064.0,3078.0,10.793561735105376,2.030367850755689,Morgan, Colorado
"Saguache County, Colorado",6592.0,49.0,38571.0,22511.0,1152.0,17.475728155339805,2.7457524271844655,Saguache, Colorado
"Prowers County, Colorado",12022.0,38.3,41929.0,23698.0,1866.0,15.521543836300115,2.3124272167692563,Prowers, Colorado
